Open_t-6,High_t-6,Low_t-6,Close_t-6,Volume_t-6,Open_t-5,High_t-5,Low_t-5,Close_t-5,Volume_t-5,Open_t-4,High_t-4,Low_t-4,Close_t-4,Volume_t-4,Open_t-3,High_t-3,Low_t-3,Close_t-3,Volume_t-3,Open_t-2,High_t-2,Low_t-2,Close_t-2,Volume_t-2,Open_t-1,High_t-1,Low_t-1,Close_t-1,Volume_t-1,Close_t,Date_t
0.35,0.35,0.35,0.35,10000.00,0.37,0.44,0.37,0.40,2240000.00,0.40,0.40,0.38,0.38,520000.00,0.38,0.38,0.37,0.37,360000.00,0.38,0.40,0.38,0.39,220000.00,0.38,0.39,0.37,0.37,350000.00,0.37,2020-05-14
0.37,0.44,0.37,0.40,2240000.00,0.40,0.40,0.38,0.38,520000.00,0.38,0.38,0.37,0.37,360000.00,0.38,0.40,0.38,0.39,220000.00,0.38,0.39,0.37,0.37,350000.00,0.38,0.38,0.37,0.37,220000.00,0.37,2020-05-15
0.40,0.40,0.38,0.38,520000.00,0.38,0.38,0.37,0.37,360000.00,0.38,0.40,0.38,0.39,220000.00,0.38,0.39,0.37,0.37,350000.00,0.38,0.38,0.37,0.37,220000.00,0.37,0.37,0.37,0.37,380000.00,0.36,2020-05-18
0.38,0.38,0.37,0.37,360000.00,0.38,0.40,0.38,0.39,220000.00,0.38,0.39,0.37,0.37,350000.00,0.38,0.38,0.37,0.37,220000.00,0.37,0.37,0.37,0.37,380000.00,0.36,0.36,0.36,0.36,240000.00,0.36,2020-05-19
0.38,0.40,0.38,0.39,220000.00,0.38,0.39,0.37,0.37,350000.00,0.38,0.38,0.37,0.37,220000.00,0.37,0.37,0.37,0.37,380000.00,0.36,0.36,0.36,0.36,240000.00,0.36,0.36,0.36,0.36,60000.00,0.37,2020-05-20
0.38,0.39,0.37,0.37,350000.00,0.38,0.38,0.37,0.37,220000.00,0.37,0.37,0.37,0.37,380000.00,0.36,0.36,0.36,0.36,240000.00,0.36,0.36,0.36,0.36,60000.00,0.36,0.37,0.36,0.37,80000.00,0.36,2020-05-21
0.38,0.38,0.37,0.37,220000.00,0.37,0.37,0.37,0.37,380000.00,0.36,0.36,0.36,0.36,240000.00,0.36,0.36,0.36,0.36,60000.00,0.36,0.37,0.36,0.37,80000.00,0.37,0.38,0.36,0.36,50000.00,0.37,2020-05-22
0.37,0.37,0.37,0.37,380000.00,0.36,0.36,0.36,0.36,240000.00,0.36,0.36,0.36,0.36,60000.00,0.36,0.37,0.36,0.37,80000.00,0.37,0.38,0.36,0.36,50000.00,0.36,0.38,0.36,0.37,80000.00,0.37,2020-05-26
0.36,0.36,0.36,0.36,240000.00,0.36,0.36,0.36,0.36,60000.00,0.36,0.37,0.36,0.37,80000.00,0.37,0.38,0.36,0.36,50000.00,0.36,0.38,0.36,0.37,80000.00,0.37,0.37,0.37,0.37,90000.00,0.36,2020-05-27
0.36,0.36,0.36,0.36,60000.00,0.36,0.37,0.36,0.37,80000.00,0.37,0.38,0.36,0.36,50000.00,0.36,0.38,0.36,0.37,80000.00,0.37,0.37,0.37,0.37,90000.00,0.36,0.36,0.36,0.36,20000.00,0.38,2020-05-28
0.36,0.37,0.36,0.37,80000.00,0.37,0.38,0.36,0.36,50000.00,0.36,0.38,0.36,0.37,80000.00,0.37,0.37,0.37,0.37,90000.00,0.36,0.36,0.36,0.36,20000.00,0.37,0.38,0.37,0.38,40000.00,0.37,2020-05-29
0.37,0.38,0.36,0.36,50000.00,0.36,0.38,0.36,0.37,80000.00,0.37,0.37,0.37,0.37,90000.00,0.36,0.36,0.36,0.36,20000.00,0.37,0.38,0.37,0.38,40000.00,0.37,0.37,0.37,0.37,60000.00,0.36,2020-06-01
0.36,0.38,0.36,0.37,80000.00,0.37,0.37,0.37,0.37,90000.00,0.36,0.36,0.36,0.36,20000.00,0.37,0.38,0.37,0.38,40000.00,0.37,0.37,0.37,0.37,60000.00,0.36,0.36,0.36,0.36,10000.00,0.36,2020-06-02
0.37,0.37,0.37,0.37,90000.00,0.36,0.36,0.36,0.36,20000.00,0.37,0.38,0.37,0.38,40000.00,0.37,0.37,0.37,0.37,60000.00,0.36,0.36,0.36,0.36,10000.00,0.37,0.38,0.36,0.36,190000.00,0.36,2020-06-03
0.36,0.36,0.36,0.36,20000.00,0.37,0.38,0.37,0.38,40000.00,0.37,0.37,0.37,0.37,60000.00,0.36,0.36,0.36,0.36,10000.00,0.37,0.38,0.36,0.36,190000.00,0.36,0.36,0.36,0.36,30000.00,0.38,2020-06-04
0.37,0.38,0.37,0.38,40000.00,0.37,0.37,0.37,0.37,60000.00,0.36,0.36,0.36,0.36,10000.00,0.37,0.38,0.36,0.36,190000.00,0.36,0.36,0.36,0.36,30000.00,0.36,0.38,0.36,0.38,500000.00,0.38,2020-06-05
0.37,0.37,0.37,0.37,60000.00,0.36,0.36,0.36,0.36,10000.00,0.37,0.38,0.36,0.36,190000.00,0.36,0.36,0.36,0.36,30000.00,0.36,0.38,0.36,0.38,500000.00,0.38,0.38,0.38,0.38,90000.00,0.37,2020-06-08
0.36,0.36,0.36,0.36,10000.00,0.37,0.38,0.36,0.36,190000.00,0.36,0.36,0.36,0.36,30000.00,0.36,0.38,0.36,0.38,500000.00,0.38,0.38,0.38,0.38,90000.00,0.37,0.38,0.37,0.37,260000.00,0.38,2020-06-09
0.37,0.38,0.36,0.36,190000.00,0.36,0.36,0.36,0.36,30000.00,0.36,0.38,0.36,0.38,500000.00,0.38,0.38,0.38,0.38,90000.00,0.37,0.38,0.37,0.37,260000.00,0.38,0.38,0.38,0.38,170000.00,0.37,2020-06-10
0.36,0.36,0.36,0.36,30000.00,0.36,0.38,0.36,0.38,500000.00,0.38,0.38,0.38,0.38,90000.00,0.37,0.38,0.37,0.37,260000.00,0.38,0.38,0.38,0.38,170000.00,0.37,0.37,0.37,0.37,150000.00,0.37,2020-06-11
0.36,0.38,0.36,0.38,500000.00,0.38,0.38,0.38,0.38,90000.00,0.37,0.38,0.37,0.37,260000.00,0.38,0.38,0.38,0.38,170000.00,0.37,0.37,0.37,0.37,150000.00,0.37,0.37,0.37,0.37,30000.00,0.38,2020-06-15
0.38,0.38,0.38,0.38,90000.00,0.37,0.38,0.37,0.37,260000.00,0.38,0.38,0.38,0.38,170000.00,0.37,0.37,0.37,0.37,150000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.43,0.37,0.38,1870000.00,0.38,2020-06-16
0.37,0.38,0.37,0.37,260000.00,0.38,0.38,0.38,0.38,170000.00,0.37,0.37,0.37,0.37,150000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.43,0.37,0.38,1870000.00,0.37,0.38,0.37,0.38,260000.00,0.37,2020-06-17
